performance_id,facility_id,title,start_date,end_date,place,cast,editor,runtime,age,producer,ticket_price,performance_status,child,musical_license,time,poster
PF222215,FC002698,꿈꾸는 안데르센 [수원],2023.08.19,2023.09.10,광교레이크아트홀 (광교레이크아트홀),,,45분,전체 관람가,극단 자유마당,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222215_231023_195613.gif
PF222212,FC001406,피노키오 [광주],2023.08.27,2023.08.27,광주디자인센터 (이벤트홀),,,55분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"일요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222212_230717_144538.gif
PF222210,FC000293,어린이캣 [대구],2023.09.23,2023.09.24,대백프라자 (프라임홀),,,1시간,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222210_230717_143800.gif
PF222207,FC001666,인어공주 [울산 진장],2023.07.22,2023.08.20,레미어린이극장 [울산진장] (레미어린이극장 [울산진장]),,,1시간,전체 관람가,,"전석 15,000원",공연완료,Y,N,"목요일 ~ 금요일(14:00), 월요일 ~ 금요일(12:00,14:00), 토요일 ~ 일요일(12:00,14:00), HOL(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222207_230717_142332.jpg
PF222196,FC001359,라푼젤 [파주],2023.08.19,2023.08.19,파주운정행복센터 (공연장),,,50분,24개월 이상,,"R석 25,000원, S석 18,000원",공연완료,Y,N,"토요일(15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222196_230717_133933.gif
PF222186,FC003465,백설공주 [광주],2023.08.20,2023.08.20,서빛마루문화예술회관 (서빛마루문화예술회관),,,1시간,24개월 이상,,"전석 50,000원",공연완료,Y,N,"일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222186_230717_132047.gif
PF222182,FC001208,시스터즈 SheStars!,2023.09.03,2023.11.12,홍익대 대학로 아트센터 (대극장),"유연, 신의정, 김려원, 선민, 하유진, 이예은, 정유지, 정연 등","전수양, 박칼린, 장희선 등",1시간 40분,만 7세 이상,"(주)신시컴퍼니, (주)포킥스엔터테인먼트","VIP석 110,000원, R석 90,000원, S석 65,000원",공연완료,N,N,"화요일 ~ 금요일(20:00), 토요일 ~ 일요일(14:00,18:00,23:59)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222182_230906_135226.jpg
PF222181,FC000084,미녀와야수 [울산],2023.09.23,2023.09.24,울산북구문화예술회관 (공연장),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00), 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222181_230717_130205.jpg
PF222163,FC000649,빨간모자와 늑대 [수원],2023.10.22,2023.10.22,장안구민회관 한누리아트홀 (한누리아트홀),,,50분,전체 관람가,,"전석 30,000원, 사전예약 20,000원",공연완료,Y,N,"일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222163_230717_122605.gif
PF222161,FC000310,빨간모자와 늑대 [인천 검단],2023.08.26,2023.08.26,검단복지회관 (공연장(대강당)),,,1시간,전체 관람가,명작극장,"전석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222161_230717_121955.jpg
PF222155,FC001217,로보카폴리: 잡아라! 황금트로피! [성남],2023.09.23,2023.09.24,성남아트리움 (구. 성남시민회관) (대극장),,,1시간 05분,24개월 이상,,"R석 66,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222155_230717_120218.gif
PF222153,FC000016,전천당 VS 흑화당 [성남],2023.09.23,2023.09.24,성남아트센터 (오페라하우스),,"권찬기, 엄윤기, 이상훈 등",1시간 10분,24개월 이상,,"1층석 66,000원, 2층석 55,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222153_230717_115652.jpg
PF222149,FC001390,히즈쇼 뮤지컬 시즌2 드림호 ARK의 비밀 [서울 강북],2023.08.26,2023.09.03,성신여자대학교 운정그린캠퍼스 (대강당),,,1시간 10분,전체 관람가,,"VIP석 50,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222149_230714_163516.jpg
PF222148,FC001080,"히즈쇼 뮤지컬 시즌2, 드림호 ARK의 비밀 [서울 건대]",2023.08.15,2023.08.19,건국대학교 새천년관 (대공연장),,,1시간 10분,전체 관람가,,"VIP석 25,000원, R석 20,000원, S석 15,000원",공연완료,Y,N,"화요일 ~ 금요일(11:00,14:00), 토요일 ~ 일요일(11:00,14:00,16:30), HOL(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222148_230714_163113.jpg
PF222147,FC000613,수박수영장 [화성],2023.09.03,2023.09.03,유앤아이센터 (화성아트홀),,"박명우, 조길나, 진영섭 등",1시간 10분,24개월 이상,,,공연완료,Y,N,"일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222147_230714_162537.gif
PF222145,FC002685,"크라잉넛 주크박스, 알랑가모르겄쑈 낭동극ver",2023.07.29,2023.07.29,KOTE(코트) (KOTE Live),"전희수, 이은선, 서수영, 김나라, 양현아, 오성수, 최영은",,1시간 40분,전체 관람가,,"전석 20,000원",공연완료,N,N,토요일(19:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF222145_230714_161113.gif
PF222136,FC001264,엘사의 생일파티 [노원],2023.09.02,2023.09.02,노원구민의전당(구. 노원구민회관) (공연장),"김다솔, 서가영, 정승우, 송주리, 정민, 고승미, 구윤희 등","이광열, 김효석, 조재은 등",1시간 05분,전체 관람가,,"전석 44,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222136_230714_153843.jpg
PF222124,FC002086,아기돼지 삼형제 [서산],2023.09.10,2023.09.10,서산문화원 (공연장),,,50분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222124_230714_150034.gif
PF222120,FC000084,누가 내 머리에 똥 쌌어? [울산],2023.09.09,2023.09.09,울산북구문화예술회관 (공연장),,,1시간,24개월 이상,,"전석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222120_230714_145113.gif
PF222113,FC001345,슈퍼스타 뽀로로 드림콘서트 [부산],2023.08.26,2023.08.27,벡스코 (BEXCO) (오디토리움),,,1시간 20분,전체 관람가,,"VIP석 55,000원, R석 45,000원, S석 35,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222113_230714_141816.gif
PF222109,FC000863,YOU & IT [고령],2023.07.29,2023.07.29,경북고령대가야문화누리 (구. 대가야국악당) (대공연장(우륵홀)),,,1시간 40분,만 8세 이상,,"전석 10,000원",공연완료,N,N,"토요일(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222109_230714_140049.jpg
PF222107,FC003224,투모로우 모닝 [대학로],2023.08.12,2023.12.31,아트하우스 (아트하우스),"문준혁, 임창민, 오태후, 이미경, 김소정, 김솔, 정현준 등",,1시간 30분,만 7세 이상,(주)모먼트메이커,"전석 50,000원",공연완료,N,N,"수요일 ~ 금요일(14:00,16:30), 토요일(14:00,16:30,19:30), 일요일(14:00,16:30), HOL(14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222107_230714_134620.jpg
PF222098,FC000293,백설공주 [대구],2023.09.09,2023.09.10,대백프라자 (프라임홀),,,55분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222098_230714_130348.gif
PF222096,FC000323,피터팬 [대전],2023.09.16,2023.09.16,대전평송청소년문화센터 (어울림홀(소극장)),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222096_230714_125502.gif
PF222070,FC000275,피노키오 [부산 신세계],2023.09.16,2023.09.17,신세계 문화홀 [센텀시티] (신세계 문화홀 [센텀시티]),,,1시간,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222070_230714_103626.gif
PF222068,FC000275,신데렐라 [부산],2023.09.09,2023.09.10,신세계 문화홀 [센텀시티] (신세계 문화홀 [센텀시티]),,,1시간,24개월 이상,극단 복주머니,"전석 30,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222068_230714_102912.gif
PF222066,FC001236,이토록 보통의,2023.08.29,2023.11.12,예스24 스테이지(구. DCF대명문화공장) (3관(구. 수현재씨어터)),"최연우, 김예원, 강지혜, 임준혁, 정휘, 황휘","박해림, 이민하, 현지야 등",1시간 30분,만 11세 이상,(주)파크컴퍼니,"니스석 66,000원, 우주석 44,000원",공연완료,N,N,"화요일(20:00), 수요일(16:00), 목요일 ~ 금요일(20:00), 토요일 ~ 일요일(14:00,17:00), HOL(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222066_230713_185155.gif
PF222065,FC000008,드래곤 하이,2023.09.02,2023.10.15,국립중앙박물관 극장 용 (국립중앙박물관 극장 용),,,1시간 10분,24개월 이상,,"VIP석 77,000원, R석 66,000원, S석 44,000원, A석 33,000원",공연완료,Y,N,"화요일 ~ 일요일(11:00,14:00), 토요일 ~ 일요일(16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222065_230713_184213.gif
PF222031,FC003045,"신영숙 콘서트, 친절한 영숙씨",2023.08.18,2023.08.19,LG아트센터 서울 (LG SIGNATURE 홀),신영숙,,2시간 30분,만 7세 이상,(주)샘컴퍼니,"R석 99,000원, S석 77,000원, A석 44,000원",공연완료,N,N,"금요일(19:30), 토요일(15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222031_230713_135017.jpg
PF222029,FC001685,아기돼지 삼형제 [구미],2023.09.09,2023.09.10,강동문화복지회관 (봉두아트홀(소공연장)),,,55분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(11:00,14:00,18:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222029_230713_134119.gif
PF222028,FC000649,겨울왕국: 겨울이야기 [수원],2023.09.09,2023.09.10,장안구민회관 한누리아트홀 (한누리아트홀),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00), 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222028_230713_133418.jpg
PF222025,FC000336,라푼젤 [평택],2023.08.26,2023.08.26,평택시서부문예회관 (대공연장),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222025_230713_132635.gif
PF222024,FC001613,신데렐라 [대구],2023.09.02,2023.09.03,신세계 문화홀 8층 [대구] (신세계 문화홀 8층 [대구]),,,55분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일 ~ 일요일(04:09,11:30,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222024_230713_132031.gif
PF222020,FC000011,"신비아파트 시즌6,  붉은 눈의 저주 [서울]",2023.09.02,2023.10.09,디큐브링크아트센터 (디큐브씨어터),,"김철현, 윤성민, 정윤지 등",1시간 10분,24개월 이상,,"VIP석 70,000원, R석 50,000원",공연완료,Y,N,"수요일 ~ 금요일(11:00,14:00), 토요일(11:00,14:00,16:30), 일요일(11:00,14:00), 월요일 ~ 화요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222020_230713_130129.jpg
PF222014,FC001108,만복이네 떡집 [김천],2023.08.26,2023.08.26,김천시문화예술회관 (대공연장),,,1시간 10분,36개월 이상,,"전석 10,000원",공연완료,Y,N,"토요일(11:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222014_230713_124121.jpg
PF222012,FC000518,늑대숲 또옹돼지 원정대 [구미],2023.08.05,2023.08.06,구미시문화예술회관 (대공연장),"박상현, 박은미, 황소연, 정라영, 김진서",이영진,1시간,24개월 이상,지니아트랩,"전석 50,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF222012_230713_115259.gif
PF221993,FC002833,UNKNOW [인천 서구],2023.08.30,2023.08.31,청라복합문화센터 블루노바홀 (공연장),"정지은, 박준병, 이하연, 이정인, 조남희, 윤선정, 박용기 등","이화정, 김정열, 박서진 등",,만 11세 이상,,전석무료,공연완료,N,N,"수요일(19:30), 목요일(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221993_230719_160701.jpg
PF221991,FC002962,UNKNOW [인천 동구],2023.08.18,2023.08.19,인천동구문화체육센터 (공연장),"정지은, 박준병, 이하연, 이정인, 조남희, 윤선정, 박용기 등","이화정, 김정열, 박서진 등",,만 11세 이상,,전석무료,공연완료,N,N,"금요일(14:00,19:30), 토요일(15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221991_230713_105328.jpg
PF221966,FC000145,"허풍선이 과학쇼, 장영실 vs 에디슨 [오산]",2023.08.19,2023.08.19,오산문화예술회관 (대공연장),,,1시간,48개월 이상,,"R석 30,000원, S석 20,000원",공연완료,Y,N,토요일(14:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF221966_230712_133228.gif
PF221962,FC000403,슈퍼스타 뽀로로 드림콘서트 [청주],2023.09.02,2023.09.03,청주예술의전당 (대공연장),,,1시간 20분,전체 관람가,,"R석 55,000원, S석 45,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221962_230712_132304.jpg
PF221960,FC001668,미녀와야수 [서대문],2023.09.09,2023.09.09,서대문문화체육회관 (대극장),,,55분,전체 관람가,,"전석 22,000원",공연완료,Y,N,"토요일 ~ 금요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221960_230712_131330.jpg
PF221950,FC001245,전설의 리틀 농구단 [안양],2023.09.08,2023.09.09,평촌아트홀 (평촌아트홀),"김대현, 신윤철, 신창주, 임진섭, 주민우, 권정수",,1시간 40분,만 7세 이상,,"전석 30,000원",공연완료,N,N,"금요일 ~ 토요일(19:30), 일요일(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221950_230712_122957.gif
PF221924,FC000484,우리 아빠가 최고야 [김해],2023.08.12,2023.08.13,진영문화센터(진영한빛도서관) (공연장),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221924_230712_110448.gif
PF221923,FC000832,미녀와야수 [해운대],2023.09.10,2023.09.10,해운대문화회관 (해운홀),,,55분,전체 관람가,,"사전예약 22,000원",공연완료,Y,N,"일요일(11:00,13:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221923_230712_110447.gif
PF221921,FC001701,목 짧은 기린 지피 [진주],2023.10.27,2023.10.28,경상남도문화예술회관 (대공연장),"이은아, 백지연, 정재헌, 여한나, 오경미, 장석준, 조영한","장지영, 나숙경, 지영 등",55분,24개월 이상,,"전석 20,000원",공연완료,Y,N,"금요일(19:30), 토요일(11:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221921_230711_180113.jpg
PF221891,FC000447,무지개 물고기 [군산],2023.09.09,2023.09.09,군산예술의전당 (대공연장),,,1시간,24개월 이상,,"전석 50,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221891_230711_153922.gif
PF221889,FC001322,"제23회 밀양공연예술축제, 독립군 아리랑",2023.07.22,2023.07.22,"밀양아리나(구, 밀양연극촌) (꿈꾸는극장)","박지훈, 박명선, 정유라, 박형근, 박범진, 강대희, 김수한 등","장병수, 김금희, 백미은 등",1시간 30분,만 7세 이상,,"전석 20,000원",공연완료,N,Y,토요일(17:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF221889_230711_153150.jpg
PF221885,FC000493,겨울왕국: 겨울이야기 [순천],2023.09.10,2023.09.10,순천문화예술회관 (대극장),,,1시간,24개월 이상,,"전석 50,000원",공연완료,Y,N,"일요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221885_230711_152503.gif
PF221870,FC000497,토장군을 찾아라! [부산],2023.07.29,2023.07.30,부산시민회관 (소극장),"강원재, 송준승, 김아름, 구나영, 이충환, 김수휘, 장재석 등","오영섭, 김아름, 전현미 등",1시간 20분,만 2세 이상,,"전석 18,000원",공연완료,Y,N,"토요일 ~ 일요일(14:00,18:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221870_230711_143540.jpg
PF221869,FC000122,"브레드이발소 시즌2, 내 꿈을 찾아서 [부천]",2023.09.23,2023.09.24,부천시민회관 (대공연장),,"김민정, 홍승희, 이세령 등",1시간 05분,24개월 이상,(주)유진엠플러스,"VIP석 66,000원, R석 55,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221869_230711_143522.gif
PF221866,FC000819,백설공주 [고양],2023.09.02,2023.09.02,고양어울림누리 (별모래극장),,,55분,24개월 이상,,"사전예약 23,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221866_230711_143010.jpg
PF221865,FC001927,프린세스 공주 뮤지컬쇼 [인천],2023.09.01,2023.09.10,아띠홀 (아띠홀),,,50분,전체 관람가,,"전석 22,900원",공연완료,Y,N,"금요일(16:30), 토요일 ~ 일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221865_230711_142734.jpg
PF221860,FC000472,전천당 vs 흑화당 [대전],2023.09.16,2023.09.17,우송예술회관 (우송예술회관),,"권찬우, 엄윤기, 이상훈 등",1시간 10분,24개월 이상,(주)이스트아트컴퍼니,"전석 70,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221860_230711_141512.gif
PF221852,FC000323,브레멘음악대 [대전],2023.09.09,2023.09.09,대전평송청소년문화센터 (어울림홀(소극장)),,,55분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221852_230711_134158.gif
PF221826,FC001265,한여름 밤의 꿈,2023.08.03,2023.08.06,이화여고 100주년 기념관 (이화여고 100주년 기념관),,,1시간,48개월 이상,,"전석 25,000원",공연완료,Y,N,"목요일 ~ 금요일(11:00), 토요일(14:00), 일요일(16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF221826_230711_115624.gif
